"oy_0.9","oy_0.8","or_0.9","or_0.8","of_0.9","of_0.8","oy_0.7","or_0.7","of_0.7","Escapement"
0.138,0.234,0.876333333333333,0.937,0.0186666666666667,0.012,0.337666666666667,0.962333333333333,0.00633333333333333,12100
0.134,0.226,0.874,0.935666666666667,0.0186666666666667,0.0116666666666667,0.327333333333333,0.961666666666667,0.006,12200
0.128,0.220333333333333,0.871666666666667,0.933,0.018,0.0116666666666667,0.314666666666667,0.963,0.00566666666666667,12300
0.123,0.214333333333333,0.870333333333333,0.931666666666667,0.0176666666666667,0.0116666666666667,0.304333333333333,0.962666666666667,0.00566666666666667,12400
0.116,0.207666666666667,0.869,0.929333333333333,0.0176666666666667,0.0113333333333333,0.294333333333333,0.962333333333333,0.00566666666666667,12500
0.113,0.202,0.866333333333333,0.927666666666667,0.0176666666666667,0.011,0.286666666666667,0.962333333333333,0.00533333333333333,12600
0.108,0.197333333333333,0.864666666666667,0.926666666666667,0.0176666666666667,0.011,0.277666666666667,0.961666666666667,0.00533333333333333,12700
0.106333333333333,0.192,0.863,0.924666666666667,0.0173333333333333,0.011,0.27,0.960666666666667,0.00533333333333333,12800
0.102666666666667,0.185666666666667,0.861,0.922666666666667,0.0173333333333333,0.011,0.262,0.96,0.00533333333333333,12900
0.0986666666666667,0.181,0.857333333333333,0.920333333333333,0.0173333333333333,0.0103333333333333,0.251333333333333,0.959666666666667,0.00533333333333333,13000
0.0966666666666667,0.174333333333333,0.853666666666667,0.918,0.017,0.0103333333333333,0.242666666666667,0.959333333333333,0.00533333333333333,13100
0.093,0.169333333333333,0.849333333333333,0.915,0.017,0.0103333333333333,0.237666666666667,0.958333333333333,0.00533333333333333,13200
0.0913333333333333,0.163333333333333,0.846333333333333,0.914333333333333,0.017,0.00966666666666667,0.231333333333333,0.957666666666667,0.00533333333333333,13300
0.0876666666666667,0.157333333333333,0.844666666666667,0.911,0.017,0.00933333333333333,0.226333333333333,0.956333333333333,0.00533333333333333,13400
0.086,0.152,0.842666666666667,0.908666666666667,0.017,0.00933333333333333,0.218666666666667,0.956666666666667,0.00533333333333333,13500
0.086,0.147,0.84,0.907333333333333,0.0153333333333333,0.00866666666666667,0.214666666666667,0.954666666666667,0.00533333333333333,13600
0.0846666666666667,0.141666666666667,0.837666666666667,0.906333333333333,0.015,0.00833333333333333,0.207333333333333,0.952666666666667,0.00533333333333333,13700
0.084,0.137333333333333,0.833333333333333,0.906333333333333,0.0146666666666667,0.00833333333333333,0.203333333333333,0.951666666666667,0.00533333333333333,13800
0.081,0.131,0.831333333333333,0.905666666666667,0.0146666666666667,0.008,0.198333333333333,0.950333333333333,0.00533333333333333,13900
0.08,0.126666666666667,0.828333333333333,0.902333333333333,0.0146666666666667,0.008,0.193,0.948333333333333,0.00533333333333333,14000
0.0793333333333333,0.124,0.825666666666667,0.900666666666667,0.014,0.00766666666666667,0.188,0.946,0.00533333333333333,14100
0.078,0.120333333333333,0.819333333333333,0.897666666666667,0.0136666666666667,0.00733333333333333,0.184333333333333,0.943,0.00533333333333333,14200
0.077,0.119,0.814333333333333,0.893666666666667,0.0133333333333333,0.00666666666666667,0.178,0.941333333333333,0.00533333333333333,14300
0.075,0.116,0.809333333333333,0.890333333333333,0.0133333333333333,0.00666666666666667,0.173,0.937666666666667,0.005,14400
0.073,0.112666666666667,0.806333333333333,0.886666666666667,0.013,0.00666666666666667,0.166666666666667,0.934333333333333,0.005,14500
0.0713333333333333,0.109,0.802333333333333,0.885,0.013,0.00666666666666667,0.161333333333333,0.933,0.005,14600
0.0706666666666667,0.107,0.798,0.881666666666667,0.0126666666666667,0.00666666666666667,0.156666666666667,0.930666666666667,0.00466666666666667,14700
0.07,0.104333333333333,0.792333333333333,0.879333333333333,0.0123333333333333,0.00666666666666667,0.151,0.93,0.00466666666666667,14800
0.0673333333333333,0.102333333333333,0.787666666666667,0.875333333333333,0.012,0.00633333333333333,0.144666666666667,0.927666666666667,0.00466666666666667,14900
0.0646666666666667,0.100333333333333,0.784,0.873,0.012,0.006,0.139666666666667,0.926,0.00466666666666667,15000
0.0643333333333333,0.0976666666666667,0.781,0.87,0.012,0.00566666666666667,0.134666666666667,0.924,0.00466666666666667,15100
0.0613333333333333,0.0963333333333333,0.777,0.866666666666667,0.012,0.00566666666666667,0.131333333333333,0.923,0.00466666666666667,15200
0.061,0.094,0.771666666666667,0.862,0.0116666666666667,0.00566666666666667,0.127666666666667,0.922,0.00466666666666667,15300
0.06,0.0936666666666667,0.767,0.859333333333333,0.0116666666666667,0.00566666666666667,0.124,0.92,0.00466666666666667,15400
0.059,0.0923333333333333,0.762333333333333,0.855333333333333,0.0116666666666667,0.00533333333333333,0.122,0.916666666666667,0.00466666666666667,15500
0.0576666666666667,0.0906666666666667,0.759,0.851,0.0113333333333333,0.00533333333333333,0.120333333333333,0.914,0.00433333333333333,15600
0.0563333333333333,0.09,0.756666666666667,0.847666666666667,0.0113333333333333,0.00533333333333333,0.117,0.912,0.00433333333333333,15700
0.054,0.0876666666666667,0.752333333333333,0.843333333333333,0.011,0.00533333333333333,0.113333333333333,0.909,0.00433333333333333,15800
0.052,0.0866666666666667,0.749333333333333,0.841,0.011,0.00533333333333333,0.110333333333333,0.906666666666667,0.00433333333333333,15900
0.0506666666666667,0.086,0.744666666666667,0.837,0.011,0.00533333333333333,0.108666666666667,0.903333333333333,0.00433333333333333,16000
0.049,0.084,0.739,0.831666666666667,0.011,0.00533333333333333,0.106,0.900333333333333,0.00433333333333333,16100
0.048,0.0823333333333333,0.734333333333333,0.827333333333333,0.0106666666666667,0.00533333333333333,0.104,0.897333333333333,0.00433333333333333,16200
0.046,0.0803333333333333,0.729333333333333,0.824,0.0103333333333333,0.00533333333333333,0.102666666666667,0.894333333333333,0.00433333333333333,16300
0.0433333333333333,0.0786666666666667,0.724666666666667,0.820666666666667,0.0103333333333333,0.00533333333333333,0.0996666666666667,0.892333333333333,0.00433333333333333,16400
0.0423333333333333,0.0773333333333333,0.720333333333333,0.816333333333333,0.0103333333333333,0.00533333333333333,0.0983333333333333,0.89,0.00433333333333333,16500
0.0416666666666667,0.0763333333333333,0.717666666666667,0.812333333333333,0.01,0.00533333333333333,0.0956666666666667,0.886333333333333,0.00433333333333333,16600
0.041,0.0736666666666667,0.713333333333333,0.809666666666667,0.00966666666666667,0.00533333333333333,0.095,0.884333333333333,0.00433333333333333,16700
0.0413333333333333,0.0713333333333333,0.707,0.804666666666667,0.00933333333333333,0.00533333333333333,0.0936666666666667,0.88,0.00433333333333333,16800
0.0403333333333333,0.071,0.699666666666667,0.801666666666667,0.009,0.00533333333333333,0.0933333333333333,0.876,0.00433333333333333,16900
0.04,0.0693333333333333,0.695666666666667,0.798333333333333,0.00866666666666667,0.00533333333333333,0.0913333333333333,0.872333333333333,0.00433333333333333,17000
0.039,0.0673333333333333,0.691333333333333,0.794,0.00866666666666667,0.00533333333333333,0.0896666666666667,0.869,0.00433333333333333,17100
0.039,0.0666666666666667,0.688,0.790333333333333,0.00833333333333333,0.00533333333333333,0.089,0.867,0.00433333333333333,17200
0.0376666666666667,0.0666666666666667,0.685666666666667,0.786333333333333,0.008,0.00533333333333333,0.088,0.863333333333333,0.00433333333333333,17300
0.0373333333333333,0.0646666666666667,0.683,0.782,0.008,0.00533333333333333,0.086,0.861,0.00433333333333333,17400
0.0363333333333333,0.0633333333333333,0.678333333333333,0.778,0.008,0.00533333333333333,0.084,0.855,0.00433333333333333,17500
0.036,0.062,0.675666666666667,0.773666666666667,0.008,0.00533333333333333,0.0826666666666667,0.851333333333333,0.004,17600
0.0353333333333333,0.0603333333333333,0.669333333333333,0.772,0.00766666666666667,0.00533333333333333,0.082,0.848,0.004,17700
0.0356666666666667,0.0586666666666667,0.666333333333333,0.767666666666667,0.00733333333333333,0.005,0.0796666666666667,0.844333333333333,0.004,17800
0.036,0.0566666666666667,0.661,0.763333333333333,0.00666666666666667,0.005,0.0786666666666667,0.841,0.004,17900
0.036,0.0556666666666667,0.656333333333333,0.76,0.00666666666666667,0.005,0.0766666666666667,0.839,0.004,18000
0.0356666666666667,0.054,0.652666666666667,0.755333333333333,0.00666666666666667,0.00466666666666667,0.0756666666666667,0.835666666666667,0.004,18100
0.0353333333333333,0.052,0.645,0.751333333333333,0.00666666666666667,0.00466666666666667,0.0736666666666667,0.832,0.004,18200
0.0346666666666667,0.05,0.639333333333333,0.749333333333333,0.00666666666666667,0.00466666666666667,0.0723333333333333,0.828666666666667,0.004,18300
0.0343333333333333,0.0483333333333333,0.636,0.743333333333333,0.00666666666666667,0.00466666666666667,0.0703333333333333,0.825,0.004,18400
0.0336666666666667,0.0476666666666667,0.631333333333333,0.739333333333333,0.00666666666666667,0.00466666666666667,0.0703333333333333,0.821666666666667,0.004,18500
0.0333333333333333,0.0466666666666667,0.627333333333333,0.733333333333333,0.00666666666666667,0.00466666666666667,0.0683333333333333,0.816333333333333,0.004,18600
0.0333333333333333,0.046,0.622,0.729,0.006,0.00466666666666667,0.0683333333333333,0.812333333333333,0.00366666666666667,18700
0.0326666666666667,0.046,0.619,0.724333333333333,0.006,0.00466666666666667,0.068,0.809333333333333,0.00366666666666667,18800
0.0323333333333333,0.0446666666666667,0.613333333333333,0.721,0.00566666666666667,0.00466666666666667,0.0663333333333333,0.805666666666667,0.00366666666666667,18900
0.032,0.0446666666666667,0.607666666666667,0.716,0.00566666666666667,0.00466666666666667,0.0646666666666667,0.802666666666667,0.00366666666666667,19000
0.0313333333333333,0.0436666666666667,0.605,0.711666666666667,0.00566666666666667,0.00466666666666667,0.0633333333333333,0.799666666666667,0.00366666666666667,19100
0.031,0.043,0.599333333333333,0.708,0.00566666666666667,0.00433333333333333,0.0616666666666667,0.795666666666667,0.00366666666666667,19200
0.0306666666666667,0.0413333333333333,0.594666666666667,0.703666666666667,0.00566666666666667,0.00433333333333333,0.06,0.792666666666667,0.00366666666666667,19300
0.0306666666666667,0.041,0.59,0.7,0.00533333333333333,0.00433333333333333,0.059,0.789333333333333,0.00366666666666667,19400
0.0306666666666667,0.0406666666666667,0.583333333333333,0.695,0.00533333333333333,0.00433333333333333,0.057,0.787,0.00366666666666667,19500
0.0296666666666667,0.04,0.578666666666667,0.693666666666667,0.00533333333333333,0.00433333333333333,0.055,0.784666666666667,0.00366666666666667,19600
0.0293333333333333,0.0393333333333333,0.574,0.692,0.00533333333333333,0.00433333333333333,0.0533333333333333,0.779,0.00366666666666667,19700
0.0286666666666667,0.0386666666666667,0.570666666666667,0.688,0.00533333333333333,0.00433333333333333,0.052,0.775333333333333,0.00366666666666667,19800
0.0286666666666667,0.0386666666666667,0.566,0.684333333333333,0.00533333333333333,0.00433333333333333,0.0496666666666667,0.770666666666667,0.00366666666666667,19900
0.0283333333333333,0.0383333333333333,0.559333333333333,0.679666666666667,0.00533333333333333,0.00433333333333333,0.049,0.768,0.00366666666666667,20000
0.0283333333333333,0.0383333333333333,0.553333333333333,0.674666666666667,0.00533333333333333,0.00433333333333333,0.048,0.765,0.00366666666666667,20100
0.0283333333333333,0.038,0.55,0.670666666666667,0.00533333333333333,0.00433333333333333,0.0476666666666667,0.762,0.00366666666666667,20200
0.028,0.0376666666666667,0.545,0.666,0.00533333333333333,0.00433333333333333,0.047,0.758666666666667,0.00366666666666667,20300
0.0276666666666667,0.0376666666666667,0.541,0.661,0.00533333333333333,0.00433333333333333,0.0463333333333333,0.755,0.00366666666666667,20400
0.0276666666666667,0.037,0.536333333333333,0.655666666666667,0.00533333333333333,0.00433333333333333,0.046,0.751333333333333,0.00366666666666667,20500
0.0266666666666667,0.0366666666666667,0.532333333333333,0.652333333333333,0.00533333333333333,0.00433333333333333,0.0456666666666667,0.746666666666667,0.00366666666666667,20600
0.0263333333333333,0.0363333333333333,0.529333333333333,0.649333333333333,0.00533333333333333,0.00433333333333333,0.045,0.743,0.00366666666666667,20700
0.0256666666666667,0.036,0.525666666666667,0.644,0.00533333333333333,0.00433333333333333,0.043,0.737,0.00366666666666667,20800
0.0253333333333333,0.0346666666666667,0.522666666666667,0.639666666666667,0.00533333333333333,0.00433333333333333,0.042,0.732333333333333,0.00366666666666667,20900
0.025,0.0343333333333333,0.519666666666667,0.635666666666667,0.00533333333333333,0.00433333333333333,0.0416666666666667,0.729,0.00366666666666667,21000
0.0243333333333333,0.0336666666666667,0.514,0.631666666666667,0.00533333333333333,0.00433333333333333,0.0413333333333333,0.726333333333333,0.00366666666666667,21100
0.024,0.0333333333333333,0.506333333333333,0.628,0.00533333333333333,0.00433333333333333,0.041,0.723666666666667,0.00366666666666667,21200
0.0236666666666667,0.033,0.503,0.623333333333333,0.00533333333333333,0.00433333333333333,0.0403333333333333,0.720666666666667,0.00366666666666667,21300
